שולחן ערוך אורח חיים שכג,משנה ברורה,"וי""ש וכו'",{{פרשע1|מב|לג}},לג
שולחן ערוך אורח חיים שכג,משנה ברורה,במתנה וכו',{{פרשע1|מב|לד}},לד
שולחן ערוך אורח חיים שכג,משנה ברורה,ויחזור וישאלנו,{{פרשע1|מב|לה}},לה
שולחן ערוך אורח חיים שכג,משנה ברורה,ימלאנו מים,{{פרשע1|מב|לו}},לו
שולחן ערוך אורח חיים שכג,משנה ברורה,ששתה בו וכו',{{פרשע1|מב|לז}},לז
שולחן ערוך אורח חיים שכג,משנה ברורה,בכל דבר,{{פרשע1|מב|לח}},לח
שולחן ערוך אורח חיים שכג,משנה ברורה,חוץ מכלי כסף וכו',{{פרשע1|מב|לט}},לט
שולחן ערוך אורח חיים שכג,משנה ברורה,מפני שהוא ממחק,{{פרשע1|מב|מ}},מ
שולחן ערוך אורח חיים שכג,משנה ברורה,שהמלח נמחה,{{פרשע1|מב|מא}},מא
שולחן ערוך אורח חיים שכג,ביאור הלכה,אבל למדוד בכלי וכו':,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים שכג,ביאור הלכה,מותר לומר וכו':,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים שכג,ביאור הלכה,לחנוני תן לי וכו':,{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים שכג,ביאור הלכה,וכן בסכום דמים וכו':,{{פרשע1|בהל|ד}},ד
שולחן ערוך אורח חיים שכג,ביאור הלכה,מותר להטביל וכו' ויש אוסרים וכו':,{{פרשע1|בהל|ה}},ה
שולחן ערוך אורח חיים שכג,ביאור הלכה,ימלאנו מים:,{{פרשע1|בהל|ו}},ו
שולחן ערוך אורח חיים שכג,ביאור הלכה,מותר לשפשף הכלים בכל דבר:,{{פרשע1|בהל|ז}},ז
שולחן ערוך אורח חיים שכג,ביאור הלכה,אין חופפין כלים במלח:,{{פרשע1|בהל|ח}},ח
שולחן ערוך אורח חיים שכד,מגן אברהם,מורסן:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים שכד,מגן אברהם,ונותן לפני כל בהמה ובהמה:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים שכד,מגן אברהם,דלועים:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים שכד,מגן אברהם,"הקשה שא""א להם כו':",{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים שכד,מגן אברהם,דק דק לפני העופות:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים שכד,מגן אברהם,ולא לפני חזיר:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים שכד,מגן אברהם,לפני כלב:,{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים שכד,מגן אברהם,ויש מחמירין:,{{פרשע1|מא|ח}},ח
שולחן ערוך אורח חיים שכד,מגן אברהם,לסלק התבן:,{{פרשע1|מא|ט}},ט
שולחן ערוך אורח חיים שכד,באר היטב,מורסן:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים שכד,באר היטב,מים:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים שכד,באר היטב,כור:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים שכד,באר היטב,מחתכין:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים שכד,באר היטב,שאי אפשר:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים שכד,באר היטב,לפני עופות:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים שכד,באר היטב,חזיר:,{{פרשע1|בהט|ז}},ז
שולחן ערוך אורח חיים שכד,באר היטב,כלב:,{{פרשע1|בהט|ח}},ח
שולחן ערוך אורח חיים שכד,באר היטב,תולעת:,{{פרשע1|בהט|ט}},ט
שולחן ערוך אורח חיים שכד,באר היטב,ויש:,{{פרשע1|בהט|י}},י
שולחן ערוך אורח חיים שכד,באר היטב,לסלק:,{{פרשע1|בהט|יא}},יא
שולחן ערוך אורח חיים שכד,משנה ברורה,אין כוברין,{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים שכד,משנה ברורה,התבן,{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים שכד,משנה ברורה,נופל מאליו,{{פרשע1|מב|ג}},ג
שולחן ערוך אורח חיים שכד,משנה ברורה,לא ימדוד,{{פרשע1|מב|ד}},ד
שולחן ערוך אורח חיים שכד,משנה ברורה,אין גובלין וכו',{{פרשע1|מב|ה}},ה
שולחן ערוך אורח חיים שכד,משנה ברורה,מורסן,{{פרשע1|מב|ו}},ו
שולחן ערוך אורח חיים שכד,משנה ברורה,אבל נותנים בו מים,{{פרשע1|מב|ז}},ז
שולחן ערוך אורח חיים שכד,משנה ברורה,כיון שאינו וכו',{{פרשע1|מב|ח}},ח
שולחן ערוך אורח חיים שכד,משנה ברורה,אפילו כור וכו',{{פרשע1|מב|ט}},ט
שולחן ערוך אורח חיים שכד,משנה ברורה,יש אוסרים וכו',{{פרשע1|מב|י}},י
שולחן ערוך אורח חיים שכד,משנה ברורה,"ועיין לעיל סימן שכ""א וכו'",{{פרשע1|מב|יא}},יא
שולחן ערוך אורח חיים שכד,משנה ברורה,ויש אומרים וכו',{{פרשע1|מב|יב}},יב
שולחן ערוך אורח חיים שכד,משנה ברורה,לעשותו אוכל,{{פרשע1|מב|יג}},יג
שולחן ערוך אורח חיים שכד,משנה ברורה,שאינם ראוים,{{פרשע1|מב|יד}},יד
שולחן ערוך אורח חיים שכד,משנה ברורה,דלועין,{{פרשע1|מב|טו}},טו
שולחן ערוך אורח חיים שכד,משנה ברורה,שנתלשו מאתמול,{{פרשע1|מב|טז}},טז
שולחן ערוך אורח חיים שכד,משנה ברורה,בין שהיתה בריאה,{{פרשע1|מב|יז}},יז
שולחן ערוך אורח חיים שכד,משנה ברורה,הקשה,{{פרשע1|מב|יח}},יח
שולחן ערוך אורח חיים שכד,משנה ברורה,"שא""א להם וכו'",{{פרשע1|מב|יט}},יט
שולחן ערוך אורח חיים שכד,משנה ברורה,דק דק,{{פרשע1|מב|כ}},כ
שולחן ערוך אורח חיים שכד,משנה ברורה,לפני עופות,{{פרשע1|מב|כא}},כא
שולחן ערוך אורח חיים שכד,משנה ברורה,אין חותכין שחת וכו',{{פרשע1|מב|כב}},כב
שולחן ערוך אורח חיים שכד,משנה ברורה,דבלא חיתוך וכו',{{פרשע1|מב|כג}},כג
שולחן ערוך אורח חיים שכד,משנה ברורה,אין אובסין וכו',{{פרשע1|מב|כד}},כד
שולחן ערוך אורח חיים שכד,משנה ברורה,שאינו יכול להחזירו,{{פרשע1|מב|כה}},כה
שולחן ערוך אורח חיים שכד,משנה ברורה,למקום שאינה וכו',{{פרשע1|מב|כו}},כו
שולחן ערוך אורח חיים שכד,משנה ברורה,תרנגולים ואווזים וכו',{{פרשע1|מב|כז}},כז
שולחן ערוך אורח חיים שכד,משנה ברורה,בפיהם,{{פרשע1|מב|כח}},כח
שולחן ערוך אורח חיים שכד,משנה ברורה,לפני דבורים ולא לפני וכו',{{פרשע1|מב|כט}},כט
שולחן ערוך אורח חיים שכד,משנה ברורה,ולא לפני חזיר,{{פרשע1|מב|ל}},ל
שולחן ערוך אורח חיים שכד,משנה ברורה,לפני כלב,{{פרשע1|מב|לא}},לא
שולחן ערוך אורח חיים שכד,משנה ברורה,להאכיל וכו',{{פרשע1|מב|לב}},לב
שולחן ערוך אורח חיים שכד,משנה ברורה,מעמיד אדם בהמתו,{{פרשע1|מב|לג}},לג
שולחן ערוך אורח חיים שכד,משנה ברורה,ולא חיישינן,{{פרשע1|מב|לד}},לד
שולחן ערוך אורח חיים שכד,משנה ברורה,לעמוד בפניה,{{פרשע1|מב|לה}},לה
שולחן ערוך אורח חיים שכד,משנה ברורה,ונותנים לפני שור,{{פרשע1|מב|לו}},לו
שולחן ערוך אורח חיים שכד,משנה ברורה,ואינו ראוי עוד לחמור,{{פרשע1|מב|לז}},לז
שולחן ערוך אורח חיים שכד,משנה ברורה,וליתן לפני אחרת,{{פרשע1|מב|לח}},לח
שולחן ערוך אורח חיים שכד,משנה ברורה,לגרוף האבוס,{{פרשע1|מב|לט}},לט
שולחן ערוך אורח חיים שכד,משנה ברורה,דאתי לאשווי גומות,{{פרשע1|מב|מ}},מ
שולחן ערוך אורח חיים שכד,משנה ברורה,לסלק התבן וכו',{{פרשע1|מב|מא}},מא
שולחן ערוך אורח חיים שכד,ביאור הלכה,אין גובלין וכו':,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים שכד,ביאור הלכה,מורסן:,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים שכד,ביאור הלכה,ומעביר בו וכו':,{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים שכד,ביאור הלכה,מותר להתירן:,{{פרשע1|בהל|ד}},ד
שולחן ערוך אורח חיים שכד,ביאור הלכה,רק בקשר וכו':,{{פרשע1|בהל|ה}},ה
שולחן ערוך אורח חיים שכד,ביאור הלכה,בעודם לחים:,{{פרשע1|בהל|ו}},ו
שולחן ערוך אורח חיים שכד,ביאור הלכה,"וה""מ בנבלה הקשה:",{{פרשע1|בהל|ז}},ז
שולחן ערוך אורח חיים שכד,ביאור הלכה,"וע""ל [[שולחן ערוך אורח חיים שכא|סימן שכ""א]] אם מותר וכו':",{{פרשע1|בהל|ח}},ח
שולחן ערוך אורח חיים שכד,ביאור הלכה,"דהיינו שמאכילה בידו כ""כ וכו':",{{פרשע1|בהל|ט}},ט
שולחן ערוך אורח חיים שכד,ביאור הלכה,למקום שהיא יכולה להחזיר:,{{פרשע1|בהל|י}},י
שולחן ערוך אורח חיים שכד,ביאור הלכה,ודין תרנגולים ואווזים וכו':,{{פרשע1|בהל|יא}},יא
שולחן ערוך אורח חיים שכד,ביאור הלכה,ויוני בייתות:,{{פרשע1|בהל|יב}},יב
שולחן ערוך אורח חיים שכד,ביאור הלכה,להאכיל תולעת המשי:,{{פרשע1|בהל|יג}},יג
שולחן ערוך אורח חיים שכד,ביאור הלכה,"אבל לא ע""ג מוקצה:",{{פרשע1|בהל|יד}},יד
שולחן ערוך אורח חיים שכה,מגן אברהם,ליתן מזונות:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים שכה,מגן אברהם,לפניו:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים שכה,מגן אברהם,לאכלן:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים שכה,מגן אברהם,החפצים של נכרי:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים שכה,מגן אברהם,ביחד לו מקום:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים שכה,מגן אברהם,לתת לו:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים שכה,מגן אברהם,דרך מלבוש:,{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים שכה,מגן אברהם,וטוב:,{{פרשע1|מא|ח}},ח
שולחן ערוך אורח חיים שכה,מגן אברהם,יש אוסרין:,{{פרשע1|מא|ט}},ט
שולחן ערוך אורח חיים שכה,מגן אברהם,ויש מתירים:,{{פרשע1|מא|י}},י
שולחן ערוך אורח חיים שכה,מגן אברהם,ובשעת הדחק:,{{פרשע1|מא|יא}},יא
שולחן ערוך אורח חיים שכה,מגן אברהם,ליקט פירות:,{{פרשע1|מא|יב}},יב
שולחן ערוך אורח חיים שכה,מגן אברהם,ואפילו ספק:,{{פרשע1|מא|יג}},יג
שולחן ערוך אורח חיים שכה,מגן אברהם,מותר מיד:,{{פרשע1|מא|יד}},יד
שולחן ערוך אורח חיים שכה,מגן אברהם,מחוץ לתחום:,{{פרשע1|מא|טו}},טו
שולחן ערוך אורח חיים שכה,מגן אברהם,אפי' מי שהובא:,{{פרשע1|מא|טז}},טז
שולחן ערוך אורח חיים שכה,מגן אברהם,בכדי שיעשו:,{{פרשע1|מא|יז}},יז
שולחן ערוך אורח חיים שכה,מגן אברהם,"וי""א דאין הלילה:",{{פרשע1|מא|יח}},יח
שולחן ערוך אורח חיים שכה,מגן אברהם,והיא שתהא מוקפת:,{{פרשע1|מא|יט}},יט
שולחן ערוך אורח חיים שכה,מגן אברהם,מחוץ לתחום אסור:,{{פרשע1|מא|כ}},כ
שולחן ערוך אורח חיים שכה,מגן אברהם,תולין להקל:,{{פרשע1|מא|כא}},כא
שולחן ערוך אורח חיים שכה,מגן אברהם,שמילא מים:,{{פרשע1|מא|כב}},כב
שולחן ערוך אורח חיים שכה,מגן אברהם,לכרמלית מותר:,{{פרשע1|מא|כג}},כג
שולחן ערוך אורח חיים שכה,מגן אברהם,הואיל ואפשר:,{{פרשע1|מא|כד}},כד
שולחן ערוך אורח חיים שכה,מגן אברהם,ויש מתירין וכו':,{{פרשע1|מא|כה}},כה
שולחן ערוך אורח חיים שכה,מגן אברהם,לצורך בהמתו:,{{פרשע1|מא|כו}},כו
שולחן ערוך אורח חיים שכה,מגן אברהם,והן מוקצים:,{{פרשע1|מא|כז}},כז
שולחן ערוך אורח חיים שכה,מגן אברהם,אם מכירו אסור:,{{פרשע1|מא|כח}},כח
שולחן ערוך אורח חיים שכה,מגן אברהם,"א""צ למחות:",{{פרשע1|מא|כט}},כט
שולחן ערוך אורח חיים שכה,מגן אברהם,רגיל בכך:,{{פרשע1|מא|ל}},ל
שולחן ערוך אורח חיים שכה,מגן אברהם,עולמית:,{{פרשע1|מא|לא}},לא
שולחן ערוך אורח חיים שכה,מגן אברהם,והוא שימתין וכו':,{{פרשע1|מא|לב}},לב
שולחן ערוך אורח חיים שכה,מגן אברהם,ממקו' קרוב:,{{פרשע1|מא|לג}},לג
שולחן ערוך אורח חיים שכה,מגן אברהם,מותרים לערב מיד:,{{פרשע1|מא|לד}},לד
שולחן ערוך אורח חיים שכה,מגן אברהם,ספק כו':,{{פרשע1|מא|לה}},לה
שולחן ערוך אורח חיים שכה,באר היטב,בחצר:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים שכה,באר היטב,שדרך וכו':,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים שכה,באר היטב,בייחד:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים שכה,באר היטב,מותר לתת:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים שכה,באר היטב,וטוב:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים שכה,באר היטב,אוסרים:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים שכה,באר היטב,הדחק:,{{פרשע1|בהט|ז}},ז
שולחן ערוך אורח חיים שכה,באר היטב,לישראל:,{{פרשע1|בהט|ח}},ח
שולחן ערוך אורח חיים שכה,באר היטב,ספק:,{{פרשע1|בהט|ט}},ט
שולחן ערוך אורח חיים שכה,באר היטב,שהובא:,{{פרשע1|בהט|י}},י
שולחן ערוך אורח חיים שכה,באר היטב,בכדי שיעשו:,{{פרשע1|בהט|יא}},יא
שולחן ערוך אורח חיים שכה,באר היטב,דאין הלילה:,{{פרשע1|בהט|יב}},יב
שולחן ערוך אורח חיים שכה,באר היטב,אסור:,{{פרשע1|בהט|יג}},יג
שולחן ערוך אורח חיים שכה,באר היטב,שני בתים:,{{פרשע1|בהט|יד}},יד
שולחן ערוך אורח חיים שכה,באר היטב,יש מתירין:,{{פרשע1|בהט|טו}},טו
שולחן ערוך אורח חיים שכה,באר היטב,אסור:,{{פרשע1|בהט|טז}},טז
שולחן ערוך אורח חיים שכה,באר היטב,עולמית:,{{פרשע1|בהט|יז}},יז
שולחן ערוך אורח חיים שכה,באר היטב,שימתין:,{{פרשע1|בהט|יח}},יח
שולחן ערוך אורח חיים שכה,באר היטב,מותרים:,{{פרשע1|בהט|יט}},יט
שולחן ערוך אורח חיים שכה,באר היטב,ספק וכו':,{{פרשע1|בהט|כ}},כ
שולחן ערוך אורח חיים שכה,משנה ברורה,"לזמן א""י בשבת",{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים שכה,משנה ברורה,ומותר ליתן וכו',{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים שכה,משנה ברורה,לפניו בחצר,{{פרשע1|מב|ג}},ג
שולחן ערוך אורח חיים שכה,משנה ברורה,לאכלן,{{פרשע1|מב|ד}},ד
שולחן ערוך אורח חיים שכה,משנה ברורה,ופשט ידו לפנים,{{פרשע1|מב|ה}},ה
שולחן ערוך אורח חיים שכה,משנה ברורה,או ליתן לו,{{פרשע1|מב|ו}},ו
שולחן ערוך אורח חיים שכה,משנה ברורה,"אפילו אם החפצים של א""י",{{פרשע1|מב|ז}},ז
שולחן ערוך אורח חיים שכה,משנה ברורה,בייחד לו מקום,{{פרשע1|מב|ח}},ח
שולחן ערוך אורח חיים שכה,משנה ברורה,משום דרכי שלום,{{פרשע1|מב|ט}},ט
שולחן ערוך אורח חיים שכה,משנה ברורה,"או בא""י אלם",{{פרשע1|מב|י}},י
שולחן ערוך אורח חיים שכה,משנה ברורה,"וה""ה לצורך מצוה",{{פרשע1|מב|יא}},יא
שולחן ערוך אורח חיים שכה,משנה ברורה,חמץ מביתו,{{פרשע1|מב|יב}},יב
שולחן ערוך אורח חיים שכה,משנה ברורה,דרך מלבוש,{{פרשע1|מב|יג}},יג
שולחן ערוך אורח חיים שכה,משנה ברורה,ויניח אחר,{{פרשע1|מב|יד}},יד
שולחן ערוך אורח חיים שכה,משנה ברורה,ולא יגע,{{פרשע1|מב|טו}},טו
שולחן ערוך אורח חיים שכה,משנה ברורה,יש אוסרים,{{פרשע1|מב|טז}},טז
שולחן ערוך אורח חיים שכה,משנה ברורה,ויש מתירין,{{פרשע1|מב|יז}},יז
שולחן ערוך אורח חיים שכה,משנה ברורה,ובשעת הדחק,{{פרשע1|מב|יח}},יח
שולחן ערוך אורח חיים שכה,משנה ברורה,על המתירין,{{פרשע1|מב|יט}},יט
שולחן ערוך אורח חיים שכה,משנה ברורה,ליתן לו מעות וכו',{{פרשע1|מב|כ}},כ
שולחן ערוך אורח חיים שכה,משנה ברורה,שצד דגים וכו',{{פרשע1|מב|כא}},כא
שולחן ערוך אורח חיים שכה,משנה ברורה,או ליקט פירות,{{פרשע1|מב|כב}},כב
שולחן ערוך אורח חיים שכה,משנה ברורה,אסורים לישראל,{{פרשע1|מב|כג}},כג
שולחן ערוך אורח חיים שכה,משנה ברורה,ואפילו ספק,{{פרשע1|מב|כד}},כד
שולחן ערוך אורח חיים שכה,משנה ברורה,לערב מותרין מיד,{{פרשע1|מב|כה}},כה
שולחן ערוך אורח חיים שכה,משנה ברורה,אם ליקט וצד,{{פרשע1|מב|כו}},כו
שולחן ערוך אורח חיים שכה,משנה ברורה,"בשביל ישראל וא""י",{{פרשע1|מב|כז}},כז
שולחן ערוך אורח חיים שכה,משנה ברורה,צריך להמתין וכו',{{פרשע1|מב|כח}},כח
שולחן ערוך אורח חיים שכה,משנה ברורה,בכדי שיעשו,{{פרשע1|מב|כט}},כט
שולחן ערוך אורח חיים שכה,משנה ברורה,ספק אם לקטן וכו',{{פרשע1|מב|ל}},ל
שולחן ערוך אורח חיים שכה,משנה ברורה,ואין ידוע וכו',{{פרשע1|מב|לא}},לא
שולחן ערוך אורח חיים שכה,משנה ברורה,אסורין בו ביום ולערב וכו',{{פרשע1|מב|לב}},לב
שולחן ערוך אורח חיים שכה,משנה ברורה,"וי""א דלערב מותר מיד",{{פרשע1|מב|לג}},לג
שולחן ערוך אורח חיים שכה,משנה ברורה,שאין בו חשש,{{פרשע1|מב|לד}},לד
שולחן ערוך אורח חיים שכה,משנה ברורה,מותר,{{פרשע1|מב|לה}},לה
שולחן ערוך אורח חיים שכה,משנה ברורה,מותר לטלטל,{{פרשע1|מב|לו}},לו
שולחן ערוך אורח חיים שכה,משנה ברורה,אבל לאכול אסור וכו',{{פרשע1|מב|לז}},לז
שולחן ערוך אורח חיים שכה,משנה ברורה,למי שהובא בשבילו,{{פרשע1|מב|לח}},לח
שולחן ערוך אורח חיים שכה,משנה ברורה,בכדי שיעשו,{{פרשע1|מב|לט}},לט
שולחן ערוך אורח חיים שכה,משנה ברורה,"וי""א וכו'",{{פרשע1|מב|מ}},מ
שולחן ערוך אורח חיים שכה,משנה ברורה,ולאחרים מותר,{{פרשע1|מב|מא}},מא
שולחן ערוך אורח חיים שכה,משנה ברורה,מותר לערב מיד,{{פרשע1|מב|מב}},מב
שולחן ערוך אורח חיים שכה,משנה ברורה,"בתוך ד""א",{{פרשע1|מב|מג}},מג
שולחן ערוך אורח חיים שכה,משנה ברורה,מוקפת חומה,{{פרשע1|מב|מד}},מד
שולחן ערוך אורח חיים שכה,משנה ברורה,והוא שתהא מוקפת וכו',{{פרשע1|מב|מה}},מה
שולחן ערוך אורח חיים שכה,משנה ברורה,"ועיין לקמן סימן ת""א",{{פרשע1|מב|מו}},מו
שולחן ערוך אורח חיים שכה,משנה ברורה,אם הוא ספק וכו',{{פרשע1|מב|מז}},מז
שולחן ערוך אורח חיים שכה,משנה ברורה,אסור,{{פרשע1|מב|מח}},מח
שולחן ערוך אורח חיים שכה,משנה ברורה,אין לחוש מספק,{{פרשע1|מב|מט}},מט
שולחן ערוך אורח חיים שכה,משנה ברורה,ואפילו וכו',{{פרשע1|מב|נ}},נ
שולחן ערוך אורח חיים שכה,משנה ברורה,"שאין הא""י מכירו",{{פרשע1|מב|נא}},נא
שולחן ערוך אורח חיים שכה,משנה ברורה,בכל מיני תשמיש,{{פרשע1|מב|נב}},נב
שולחן ערוך אורח חיים שכה,משנה ברורה,אפילו ישראל אחר,{{פרשע1|מב|נג}},נג
שולחן ערוך אורח חיים שכה,משנה ברורה,לכרמלית,{{פרשע1|מב|נד}},נד
שולחן ערוך אורח חיים שכה,משנה ברורה,הואיל ואפשר,{{פרשע1|מב|נה}},נה
שולחן ערוך אורח חיים שכה,משנה ברורה,לילך שם,{{פרשע1|מב|נו}},נו
שולחן ערוך אורח חיים שכה,משנה ברורה,ויש מתירין,{{פרשע1|מב|נז}},נז
שולחן ערוך אורח חיים שכה,משנה ברורה,או שאר דברים,{{פרשע1|מב|נח}},נח
שולחן ערוך אורח חיים שכה,משנה ברורה,דרך כרמלית,{{פרשע1|מב|נט}},נט
שולחן ערוך אורח חיים שכה,משנה ברורה,"ואע""פ שיש להחמיר",{{פרשע1|מב|ס}},ס
שולחן ערוך אורח חיים שכה,משנה ברורה,אין למחות,{{פרשע1|מב|סא}},סא
שולחן ערוך אורח חיים שכה,משנה ברורה,לצורך שבת,{{פרשע1|מב|סב}},סב
שולחן ערוך אורח חיים שכה,משנה ברורה,ובשעת הדחק,{{פרשע1|מב|סג}},סג
שולחן ערוך אורח חיים שכה,משנה ברורה,לצורך בהמתו,{{פרשע1|מב|סד}},סד
שולחן ערוך אורח חיים שכה,משנה ברורה,מאכיל אחריו ישראל,{{פרשע1|מב|סה}},סה
שולחן ערוך אורח חיים שכה,משנה ברורה,אבל אם מכירו וכו',{{פרשע1|מב|סו}},סו
שולחן ערוך אורח חיים שכה,משנה ברורה,אסור,{{פרשע1|מב|סז}},סז
שולחן ערוך אורח חיים שכה,משנה ברורה,מותר,{{פרשע1|מב|סח}},סח
שולחן ערוך אורח חיים שכה,משנה ברורה,אם אומר בפירוש,{{פרשע1|מב|סט}},סט
שולחן ערוך אורח חיים שכה,משנה ברורה,והלך וכו',{{פרשע1|מב|ע}},ע
שולחן ערוך אורח חיים שכה,משנה ברורה,"א""צ למחות בידו",{{פרשע1|מב|עא}},עא
שולחן ערוך אורח חיים שכה,משנה ברורה,אבל אם רגיל וכו',{{פרשע1|מב|עב}},עב
שולחן ערוך אורח חיים שכה,משנה ברורה,עולמית,{{פרשע1|מב|עג}},עג
שולחן ערוך אורח חיים שכה,משנה ברורה,והוא שימתין וכו',{{פרשע1|מב|עד}},עד
שולחן ערוך אורח חיים שכה,משנה ברורה,שהביא בשבת וכו',{{פרשע1|מב|עה}},עה
שולחן ערוך אורח חיים שכה,משנה ברורה,ממקום קרוב,{{פרשע1|מב|עו}},עו
שולחן ערוך אורח חיים שכה,משנה ברורה,ואם ידע בודאי וכו',{{פרשע1|מב|עז}},עז
שולחן ערוך אורח חיים שכה,משנה ברורה,ימתין לערב כדי וכו',{{פרשע1|מב|עח}},עח
שולחן ערוך אורח חיים שכה,משנה ברורה,"וה""מ כשהביאם וכו'",{{פרשע1|מב|עט}},עט
שולחן ערוך אורח חיים שכה,משנה ברורה,ספק אם הובאו וכו',{{פרשע1|מב|פ}},פ
שולחן ערוך אורח חיים שכה,משנה ברורה,חוששין שמא וכו',{{פרשע1|מב|פא}},פא
שולחן ערוך אורח חיים שכה,ביאור הלכה,לפניו בחצר:,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים שכה,ביאור הלכה,לעצמו:,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים שכה,ביאור הלכה,בשבת:,{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים שכה,ביאור הלכה,יש אוסרין וכו':,{{פרשע1|בהל|ד}},ד
שולחן ערוך אורח חיים שכה,ביאור הלכה,"וי""א דלערב מותר מיד:",{{פרשע1|בהל|ה}},ה
שולחן ערוך אורח חיים שכה,ביאור הלכה,מותר לערב מיד:,{{פרשע1|בהל|ו}},ו
שולחן ערוך אורח חיים שכה,ביאור הלכה,שני בתים:,{{פרשע1|בהל|ז}},ז
שולחן ערוך אורח חיים שכה,ביאור הלכה,"עכו""ם שמילא וכו':",{{פרשע1|בהל|ח}},ח
שולחן ערוך אורח חיים שכה,ביאור הלכה,להשקות מהם בהמתו:,{{פרשע1|בהל|ט}},ט
שולחן ערוך אורח חיים שכה,ביאור הלכה,אם מכירו:,{{פרשע1|בהל|י}},י
שולחן ערוך אורח חיים שכה,ביאור הלכה,ספק אם הובאו מחוץ לתחום וכו':,{{פרשע1|בהל|יא}},יא
שולחן ערוך אורח חיים שכו,מגן אברהם,אסור לרחוץ:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים שכו,מגן אברהם,כל גופו:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים שכו,מגן אברהם,או שאר איברים:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים שכו,מגן אברהם,אסו' להמשיך:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים שכו,מגן אברהם,כרוחץ כל גופו:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים שכו,מגן אברהם,אצל האש:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים שכו,מגן אברהם,ואפי' בחול:,{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים שכו,מגן אברהם,מותר לטבול:,{{פרשע1|מא|ח}},ח
שולחן ערוך אורח חיים שכו,מגן אברהם,מדבר המשיר:,{{פרשע1|מא|ט}},ט
שולחן ערוך אורח חיים שכו,מגן אברהם,כלאחר יד שרי:,{{פרשע1|מא|י}},י
שולחן ערוך אורח חיים שכו,מגן אברהם,שנימח על ידו:,{{פרשע1|מא|יא}},יא
שולחן ערוך אורח חיים שכו,מגן אברהם,שסתמו נקביו:,{{פרשע1|מא|יב}},יב
שולחן ערוך אורח חיים שכו,מגן אברהם,רוחץ בו:,{{פרשע1|מא|יג}},יג
שולחן ערוך אורח חיים שכו,באר היטב,כל גופו:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים שכו,באר היטב,להמשיך:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים שכו,באר היטב,האש:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים שכו,באר היטב,בחול:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים שכו,באר היטב,מטומאתו:,{{פרשע1|בהט|ה}},ה
